,Date,NO2_nearest_1,NO2_nearest_2,NO2_own,hour,day,month,day_of_week,code,lon,lat
6640,2023-10-04 15:00:00,5.0,7.0,15.0,15,4,10,2,ES1124A,1.239709,41.159532
6641,2023-10-04 16:00:00,6.0,8.0,15.0,16,4,10,2,ES1124A,1.239709,41.159532
6642,2023-10-04 17:00:00,7.0,12.0,16.0,17,4,10,2,ES1124A,1.239709,41.159532
6643,2023-10-04 18:00:00,5.0,16.0,16.0,18,4,10,2,ES1124A,1.239709,41.159532
6644,2023-10-04 19:00:00,6.0,26.0,30.0,19,4,10,2,ES1124A,1.239709,41.159532
6645,2023-10-04 20:00:00,12.0,34.0,24.0,20,4,10,2,ES1124A,1.239709,41.159532
6646,2023-10-04 21:00:00,8.0,24.0,15.0,21,4,10,2,ES1124A,1.239709,41.159532
6647,2023-10-04 22:00:00,6.0,13.0,12.0,22,4,10,2,ES1124A,1.239709,41.159532
6648,2023-10-04 23:00:00,6.0,6.0,12.0,23,4,10,2,ES1124A,1.239709,41.159532
6649,2023-10-05 00:00:00,5.0,9.0,8.0,0,5,10,3,ES1124A,1.239709,41.159532
6650,2023-10-05 01:00:00,5.0,9.0,8.0,1,5,10,3,ES1124A,1.239709,41.159532
6651,2023-10-05 02:00:00,7.0,6.0,7.0,2,5,10,3,ES1124A,1.239709,41.159532
6652,2023-10-05 03:00:00,7.0,10.0,9.0,3,5,10,3,ES1124A,1.239709,41.159532
6653,2023-10-05 04:00:00,8.0,21.0,14.0,4,5,10,3,ES1124A,1.239709,41.159532
6654,2023-10-05 05:00:00,12.0,30.0,19.0,5,5,10,3,ES1124A,1.239709,41.159532
6655,2023-10-05 06:00:00,14.0,30.0,24.0,6,5,10,3,ES1124A,1.239709,41.159532
6656,2023-10-05 07:00:00,16.0,31.0,18.0,7,5,10,3,ES1124A,1.239709,41.159532
6657,2023-10-05 08:00:00,9.0,18.0,12.0,8,5,10,3,ES1124A,1.239709,41.159532
6658,2023-10-05 09:00:00,7.0,11.0,11.0,9,5,10,3,ES1124A,1.239709,41.159532
6659,2023-10-05 10:00:00,9.0,9.0,14.0,10,5,10,3,ES1124A,1.239709,41.159532
6660,2023-10-05 11:00:00,9.0,9.0,12.0,11,5,10,3,ES1124A,1.239709,41.159532
6661,2023-10-05 12:00:00,8.0,10.0,14.0,12,5,10,3,ES1124A,1.239709,41.159532
6662,2023-10-05 13:00:00,11.0,10.0,16.0,13,5,10,3,ES1124A,1.239709,41.159532
6663,2023-10-05 14:00:00,8.0,7.0,13.0,14,5,10,3,ES1124A,1.239709,41.159532
6664,2023-10-05 15:00:00,9.0,10.0,15.0,15,5,10,3,ES1124A,1.239709,41.159532
6665,2023-10-05 16:00:00,7.0,9.0,18.0,16,5,10,3,ES1124A,1.239709,41.159532
6666,2023-10-05 17:00:00,7.0,13.0,19.0,17,5,10,3,ES1124A,1.239709,41.159532
6667,2023-10-05 18:00:00,7.0,20.0,21.0,18,5,10,3,ES1124A,1.239709,41.159532
6668,2023-10-05 19:00:00,9.0,21.0,31.0,19,5,10,3,ES1124A,1.239709,41.159532
6669,2023-10-05 20:00:00,10.0,25.0,25.0,20,5,10,3,ES1124A,1.239709,41.159532
6670,2023-10-05 21:00:00,7.0,21.0,14.0,21,5,10,3,ES1124A,1.239709,41.159532
6671,2023-10-05 22:00:00,7.0,14.0,13.0,22,5,10,3,ES1124A,1.239709,41.159532
6672,2023-10-05 23:00:00,4.0,10.0,9.0,23,5,10,3,ES1124A,1.239709,41.159532
6673,2023-10-06 00:00:00,5.0,10.0,9.0,0,6,10,4,ES1124A,1.239709,41.159532
6674,2023-10-06 01:00:00,6.0,9.0,9.0,1,6,10,4,ES1124A,1.239709,41.159532
6675,2023-10-06 02:00:00,7.0,8.0,7.0,2,6,10,4,ES1124A,1.239709,41.159532
6676,2023-10-06 03:00:00,6.0,9.0,11.0,3,6,10,4,ES1124A,1.239709,41.159532
6677,2023-10-06 04:00:00,7.0,17.0,18.0,4,6,10,4,ES1124A,1.239709,41.159532
6678,2023-10-06 05:00:00,14.0,22.0,22.0,5,6,10,4,ES1124A,1.239709,41.159532
6679,2023-10-06 06:00:00,14.0,19.0,22.0,6,6,10,4,ES1124A,1.239709,41.159532
6680,2023-10-06 07:00:00,17.0,22.0,22.0,7,6,10,4,ES1124A,1.239709,41.159532
6681,2023-10-06 08:00:00,8.0,16.0,16.0,8,6,10,4,ES1124A,1.239709,41.159532
6682,2023-10-06 09:00:00,8.0,11.0,11.0,9,6,10,4,ES1124A,1.239709,41.159532
6683,2023-10-06 10:00:00,12.0,13.0,16.0,10,6,10,4,ES1124A,1.239709,41.159532
6684,2023-10-06 11:00:00,9.0,7.0,14.0,11,6,10,4,ES1124A,1.239709,41.159532
6685,2023-10-06 12:00:00,8.0,8.0,14.0,12,6,10,4,ES1124A,1.239709,41.159532
6686,2023-10-06 13:00:00,6.0,7.0,11.0,13,6,10,4,ES1124A,1.239709,41.159532
6687,2023-10-06 14:00:00,6.0,9.0,11.0,14,6,10,4,ES1124A,1.239709,41.159532
6688,2023-10-06 15:00:00,9.0,7.0,12.0,15,6,10,4,ES1124A,1.239709,41.159532
6689,2023-10-06 16:00:00,10.0,11.0,15.0,16,6,10,4,ES1124A,1.239709,41.159532
6690,2023-10-06 17:00:00,7.0,17.0,21.0,17,6,10,4,ES1124A,1.239709,41.159532
6691,2023-10-06 18:00:00,12.0,21.0,25.0,18,6,10,4,ES1124A,1.239709,41.159532
6692,2023-10-06 19:00:00,15.0,31.0,19.0,19,6,10,4,ES1124A,1.239709,41.159532
6693,2023-10-06 20:00:00,10.0,29.0,15.0,20,6,10,4,ES1124A,1.239709,41.159532
6694,2023-10-06 21:00:00,6.0,21.0,14.0,21,6,10,4,ES1124A,1.239709,41.159532
6695,2023-10-06 22:00:00,4.0,14.0,11.0,22,6,10,4,ES1124A,1.239709,41.159532
6696,2023-10-06 23:00:00,5.0,8.0,11.0,23,6,10,4,ES1124A,1.239709,41.159532
6697,2023-10-07 00:00:00,4.0,8.0,10.0,0,7,10,5,ES1124A,1.239709,41.159532
6698,2023-10-07 01:00:00,3.0,9.0,8.0,1,7,10,5,ES1124A,1.239709,41.159532
6699,2023-10-07 02:00:00,5.0,7.0,8.0,2,7,10,5,ES1124A,1.239709,41.159532
6700,2023-10-07 03:00:00,4.0,8.0,11.0,3,7,10,5,ES1124A,1.239709,41.159532
6701,2023-10-07 04:00:00,5.0,9.0,16.0,4,7,10,5,ES1124A,1.239709,41.159532
6702,2023-10-07 05:00:00,5.0,11.0,17.0,5,7,10,5,ES1124A,1.239709,41.159532
6703,2023-10-07 06:00:00,6.0,12.0,16.0,6,7,10,5,ES1124A,1.239709,41.159532
6704,2023-10-07 07:00:00,7.0,7.0,13.0,7,7,10,5,ES1124A,1.239709,41.159532
6705,2023-10-07 08:00:00,6.0,7.0,9.0,8,7,10,5,ES1124A,1.239709,41.159532
6706,2023-10-07 09:00:00,5.0,8.0,12.0,9,7,10,5,ES1124A,1.239709,41.159532
6707,2023-10-07 10:00:00,8.0,10.0,10.0,10,7,10,5,ES1124A,1.239709,41.159532
6708,2023-10-07 11:00:00,6.0,9.0,9.0,11,7,10,5,ES1124A,1.239709,41.159532
6709,2023-10-07 12:00:00,7.0,8.0,9.0,12,7,10,5,ES1124A,1.239709,41.159532
6710,2023-10-07 13:00:00,4.0,7.0,7.0,13,7,10,5,ES1124A,1.239709,41.159532
6711,2023-10-07 14:00:00,5.0,6.0,8.0,14,7,10,5,ES1124A,1.239709,41.159532
6712,2023-10-07 15:00:00,8.0,6.0,10.0,15,7,10,5,ES1124A,1.239709,41.159532
6713,2023-10-07 16:00:00,9.0,11.0,13.0,16,7,10,5,ES1124A,1.239709,41.159532
6714,2023-10-07 17:00:00,7.0,12.0,16.0,17,7,10,5,ES1124A,1.239709,41.159532
6715,2023-10-07 18:00:00,7.0,16.0,22.0,18,7,10,5,ES1124A,1.239709,41.159532
6716,2023-10-07 19:00:00,9.0,23.0,23.0,19,7,10,5,ES1124A,1.239709,41.159532
6717,2023-10-07 20:00:00,9.0,24.0,31.0,20,7,10,5,ES1124A,1.239709,41.159532
6718,2023-10-07 21:00:00,7.0,15.0,19.0,21,7,10,5,ES1124A,1.239709,41.159532
6719,2023-10-07 22:00:00,7.0,11.0,15.0,22,7,10,5,ES1124A,1.239709,41.159532
6720,2023-10-07 23:00:00,7.0,8.0,11.0,23,7,10,5,ES1124A,1.239709,41.159532
6721,2023-10-08 00:00:00,7.0,7.0,9.0,0,8,10,6,ES1124A,1.239709,41.159532
6722,2023-10-08 01:00:00,6.0,6.0,8.0,1,8,10,6,ES1124A,1.239709,41.159532
6723,2023-10-08 02:00:00,6.0,6.0,7.0,2,8,10,6,ES1124A,1.239709,41.159532
6724,2023-10-08 03:00:00,6.0,7.0,9.0,3,8,10,6,ES1124A,1.239709,41.159532
6725,2023-10-08 04:00:00,5.0,9.0,10.0,4,8,10,6,ES1124A,1.239709,41.159532
6726,2023-10-08 05:00:00,5.0,8.0,10.0,5,8,10,6,ES1124A,1.239709,41.159532
6727,2023-10-08 06:00:00,8.0,9.0,10.0,6,8,10,6,ES1124A,1.239709,41.159532
6728,2023-10-08 07:00:00,6.0,8.0,10.0,7,8,10,6,ES1124A,1.239709,41.159532
6729,2023-10-08 08:00:00,5.0,8.0,11.0,8,8,10,6,ES1124A,1.239709,41.159532
6730,2023-10-08 09:00:00,6.0,6.0,8.0,9,8,10,6,ES1124A,1.239709,41.159532
6731,2023-10-08 10:00:00,7.0,11.0,9.0,10,8,10,6,ES1124A,1.239709,41.159532
6732,2023-10-08 11:00:00,8.0,12.0,9.0,11,8,10,6,ES1124A,1.239709,41.159532
6733,2023-10-08 12:00:00,5.0,9.0,8.0,12,8,10,6,ES1124A,1.239709,41.159532
6734,2023-10-08 13:00:00,4.0,6.0,6.0,13,8,10,6,ES1124A,1.239709,41.159532
6735,2023-10-08 14:00:00,6.0,12.0,8.0,14,8,10,6,ES1124A,1.239709,41.159532
6736,2023-10-08 15:00:00,11.0,8.0,17.0,15,8,10,6,ES1124A,1.239709,41.159532
6737,2023-10-08 16:00:00,9.0,7.0,16.0,16,8,10,6,ES1124A,1.239709,41.159532
6738,2023-10-08 17:00:00,14.0,14.0,38.0,17,8,10,6,ES1124A,1.239709,41.159532
6739,2023-10-08 18:00:00,11.0,23.0,30.0,18,8,10,6,ES1124A,1.239709,41.159532
6740,2023-10-08 19:00:00,14.0,34.0,29.0,19,8,10,6,ES1124A,1.239709,41.159532
6741,2023-10-08 20:00:00,8.0,15.0,25.0,20,8,10,6,ES1124A,1.239709,41.159532
6742,2023-10-08 21:00:00,9.0,14.0,18.0,21,8,10,6,ES1124A,1.239709,41.159532
6743,2023-10-08 22:00:00,9.0,12.0,14.0,22,8,10,6,ES1124A,1.239709,41.159532
6744,2023-10-08 23:00:00,8.0,8.0,10.0,23,8,10,6,ES1124A,1.239709,41.159532
6745,2023-10-09 00:00:00,7.0,7.0,8.0,0,9,10,0,ES1124A,1.239709,41.159532
6746,2023-10-09 01:00:00,7.0,5.0,8.0,1,9,10,0,ES1124A,1.239709,41.159532
6747,2023-10-09 02:00:00,6.0,7.0,8.0,2,9,10,0,ES1124A,1.239709,41.159532
6748,2023-10-09 03:00:00,5.0,9.0,12.0,3,9,10,0,ES1124A,1.239709,41.159532
6749,2023-10-09 04:00:00,5.0,19.0,15.0,4,9,10,0,ES1124A,1.239709,41.159532
6750,2023-10-09 05:00:00,10.0,27.0,21.0,5,9,10,0,ES1124A,1.239709,41.159532
6751,2023-10-09 06:00:00,14.0,40.0,22.0,6,9,10,0,ES1124A,1.239709,41.159532
6752,2023-10-09 07:00:00,21.0,26.0,22.0,7,9,10,0,ES1124A,1.239709,41.159532
6753,2023-10-09 08:00:00,15.0,23.0,16.0,8,9,10,0,ES1124A,1.239709,41.159532
6754,2023-10-09 09:00:00,12.0,11.0,12.0,9,9,10,0,ES1124A,1.239709,41.159532
6755,2023-10-09 10:00:00,9.0,9.0,12.0,10,9,10,0,ES1124A,1.239709,41.159532
6756,2023-10-09 11:00:00,9.0,10.0,15.0,11,9,10,0,ES1124A,1.239709,41.159532
6757,2023-10-09 12:00:00,10.0,9.0,14.0,12,9,10,0,ES1124A,1.239709,41.159532
6758,2023-10-09 13:00:00,8.0,8.0,12.0,13,9,10,0,ES1124A,1.239709,41.159532
6759,2023-10-09 14:00:00,8.0,8.0,12.0,14,9,10,0,ES1124A,1.239709,41.159532
6760,2023-10-09 15:00:00,8.0,8.0,14.0,15,9,10,0,ES1124A,1.239709,41.159532
6761,2023-10-09 16:00:00,5.0,9.0,12.0,16,9,10,0,ES1124A,1.239709,41.159532
6762,2023-10-09 17:00:00,6.0,20.0,12.0,17,9,10,0,ES1124A,1.239709,41.159532
6763,2023-10-09 18:00:00,8.0,31.0,28.0,18,9,10,0,ES1124A,1.239709,41.159532
6764,2023-10-09 19:00:00,11.0,35.0,27.0,19,9,10,0,ES1124A,1.239709,41.159532
6765,2023-10-09 20:00:00,10.0,21.0,25.0,20,9,10,0,ES1124A,1.239709,41.159532
6766,2023-10-09 21:00:00,10.0,12.0,17.0,21,9,10,0,ES1124A,1.239709,41.159532
6767,2023-10-09 22:00:00,12.0,10.0,12.0,22,9,10,0,ES1124A,1.239709,41.159532
6768,2023-10-09 23:00:00,10.0,7.0,11.0,23,9,10,0,ES1124A,1.239709,41.159532
6769,2023-10-10 00:00:00,9.0,7.0,8.0,0,10,10,1,ES1124A,1.239709,41.159532
6770,2023-10-10 01:00:00,7.0,11.0,7.0,1,10,10,1,ES1124A,1.239709,41.159532
6771,2023-10-10 02:00:00,6.0,10.0,7.0,2,10,10,1,ES1124A,1.239709,41.159532
6772,2023-10-10 03:00:00,7.0,12.0,10.0,3,10,10,1,ES1124A,1.239709,41.159532
6773,2023-10-10 04:00:00,8.0,24.0,17.0,4,10,10,1,ES1124A,1.239709,41.159532
6774,2023-10-10 05:00:00,11.0,39.0,25.0,5,10,10,1,ES1124A,1.239709,41.159532
6775,2023-10-10 06:00:00,13.0,37.0,27.0,6,10,10,1,ES1124A,1.239709,41.159532
6776,2023-10-10 07:00:00,15.0,28.0,24.0,7,10,10,1,ES1124A,1.239709,41.159532
6777,2023-10-10 08:00:00,11.0,22.0,18.0,8,10,10,1,ES1124A,1.239709,41.159532
6778,2023-10-10 09:00:00,14.0,11.0,13.0,9,10,10,1,ES1124A,1.239709,41.159532
6779,2023-10-10 10:00:00,11.0,7.0,11.0,10,10,10,1,ES1124A,1.239709,41.159532
6780,2023-10-10 11:00:00,9.0,7.0,13.0,11,10,10,1,ES1124A,1.239709,41.159532
6781,2023-10-10 12:00:00,8.0,7.0,12.0,12,10,10,1,ES1124A,1.239709,41.159532
6782,2023-10-10 13:00:00,8.0,7.0,11.0,13,10,10,1,ES1124A,1.239709,41.159532
6783,2023-10-10 14:00:00,7.0,6.0,12.0,14,10,10,1,ES1124A,1.239709,41.159532
6784,2023-10-10 15:00:00,8.0,7.0,14.0,15,10,10,1,ES1124A,1.239709,41.159532
6785,2023-10-10 16:00:00,6.0,10.0,13.0,16,10,10,1,ES1124A,1.239709,41.159532
6786,2023-10-10 17:00:00,6.0,16.0,12.0,17,10,10,1,ES1124A,1.239709,41.159532
6787,2023-10-10 18:00:00,11.0,28.0,30.0,18,10,10,1,ES1124A,1.239709,41.159532
6788,2023-10-10 19:00:00,14.0,32.0,35.0,19,10,10,1,ES1124A,1.239709,41.159532
6789,2023-10-10 20:00:00,10.0,17.0,37.0,20,10,10,1,ES1124A,1.239709,41.159532
6790,2023-10-10 21:00:00,10.0,10.0,21.0,21,10,10,1,ES1124A,1.239709,41.159532
6791,2023-10-10 22:00:00,9.0,9.0,14.0,22,10,10,1,ES1124A,1.239709,41.159532
6792,2023-10-10 23:00:00,15.0,5.0,15.0,23,10,10,1,ES1124A,1.239709,41.159532
6793,2023-10-11 00:00:00,11.0,8.0,9.0,0,11,10,2,ES1124A,1.239709,41.159532
6794,2023-10-11 01:00:00,8.0,13.0,8.0,1,11,10,2,ES1124A,1.239709,41.159532
6795,2023-10-11 02:00:00,7.0,11.0,8.0,2,11,10,2,ES1124A,1.239709,41.159532
6796,2023-10-11 03:00:00,7.0,13.0,13.0,3,11,10,2,ES1124A,1.239709,41.159532
6797,2023-10-11 04:00:00,7.0,24.0,16.0,4,11,10,2,ES1124A,1.239709,41.159532
6798,2023-10-11 05:00:00,10.0,36.0,22.0,5,11,10,2,ES1124A,1.239709,41.159532
6799,2023-10-11 06:00:00,18.0,31.0,26.0,6,11,10,2,ES1124A,1.239709,41.159532
6800,2023-10-11 07:00:00,17.0,28.0,21.0,7,11,10,2,ES1124A,1.239709,41.159532
6801,2023-10-11 08:00:00,14.0,25.0,17.0,8,11,10,2,ES1124A,1.239709,41.159532
6802,2023-10-11 09:00:00,13.0,12.0,13.0,9,11,10,2,ES1124A,1.239709,41.159532
6803,2023-10-11 10:00:00,8.0,8.0,15.0,10,11,10,2,ES1124A,1.239709,41.159532
6804,2023-10-11 11:00:00,9.0,10.0,15.0,11,11,10,2,ES1124A,1.239709,41.159532
6805,2023-10-11 12:00:00,9.0,10.0,13.0,12,11,10,2,ES1124A,1.239709,41.159532
6806,2023-10-11 13:00:00,8.0,9.0,13.0,13,11,10,2,ES1124A,1.239709,41.159532
6807,2023-10-11 14:00:00,7.0,8.0,11.0,14,11,10,2,ES1124A,1.239709,41.159532
6808,2023-10-11 15:00:00,7.0,9.0,11.0,15,11,10,2,ES1124A,1.239709,41.159532
6809,2023-10-11 16:00:00,7.0,8.0,16.0,16,11,10,2,ES1124A,1.239709,41.159532
6810,2023-10-11 17:00:00,6.0,20.0,19.0,17,11,10,2,ES1124A,1.239709,41.159532
6811,2023-10-11 18:00:00,8.0,33.0,34.0,18,11,10,2,ES1124A,1.239709,41.159532
6812,2023-10-11 19:00:00,11.0,29.0,28.0,19,11,10,2,ES1124A,1.239709,41.159532
6813,2023-10-11 20:00:00,13.0,18.0,26.0,20,11,10,2,ES1124A,1.239709,41.159532
6814,2023-10-11 21:00:00,8.0,16.0,23.0,21,11,10,2,ES1124A,1.239709,41.159532
6815,2023-10-11 22:00:00,9.0,12.0,16.0,22,11,10,2,ES1124A,1.239709,41.159532
6816,2023-10-11 23:00:00,12.0,14.0,15.0,23,11,10,2,ES1124A,1.239709,41.159532
6817,2023-10-12 00:00:00,11.0,10.0,11.0,0,12,10,3,ES1124A,1.239709,41.159532
6818,2023-10-12 01:00:00,10.0,10.0,9.0,1,12,10,3,ES1124A,1.239709,41.159532
6819,2023-10-12 02:00:00,10.0,12.0,8.0,2,12,10,3,ES1124A,1.239709,41.159532
6820,2023-10-12 03:00:00,9.0,15.0,9.0,3,12,10,3,ES1124A,1.239709,41.159532
6821,2023-10-12 04:00:00,7.0,12.0,11.0,4,12,10,3,ES1124A,1.239709,41.159532
6822,2023-10-12 05:00:00,9.0,16.0,11.0,5,12,10,3,ES1124A,1.239709,41.159532
6823,2023-10-12 06:00:00,8.0,17.0,15.0,6,12,10,3,ES1124A,1.239709,41.159532
6824,2023-10-12 07:00:00,8.0,20.0,15.0,7,12,10,3,ES1124A,1.239709,41.159532
6825,2023-10-12 08:00:00,7.0,13.0,14.0,8,12,10,3,ES1124A,1.239709,41.159532
6826,2023-10-12 09:00:00,6.0,8.0,9.0,9,12,10,3,ES1124A,1.239709,41.159532
6827,2023-10-12 10:00:00,7.0,8.0,9.0,10,12,10,3,ES1124A,1.239709,41.159532
6828,2023-10-12 11:00:00,6.0,6.0,11.0,11,12,10,3,ES1124A,1.239709,41.159532
6829,2023-10-12 12:00:00,6.0,7.0,9.0,12,12,10,3,ES1124A,1.239709,41.159532
6830,2023-10-12 13:00:00,6.0,7.0,9.0,13,12,10,3,ES1124A,1.239709,41.159532
6831,2023-10-12 14:00:00,4.0,5.0,8.0,14,12,10,3,ES1124A,1.239709,41.159532
6832,2023-10-12 15:00:00,4.0,6.0,8.0,15,12,10,3,ES1124A,1.239709,41.159532
6833,2023-10-12 16:00:00,6.0,8.0,14.0,16,12,10,3,ES1124A,1.239709,41.159532
6834,2023-10-12 17:00:00,6.0,11.0,14.0,17,12,10,3,ES1124A,1.239709,41.159532
6835,2023-10-12 18:00:00,5.0,17.0,16.0,18,12,10,3,ES1124A,1.239709,41.159532
6836,2023-10-12 19:00:00,7.0,30.0,24.0,19,12,10,3,ES1124A,1.239709,41.159532
6837,2023-10-12 20:00:00,10.0,19.0,28.0,20,12,10,3,ES1124A,1.239709,41.159532
6838,2023-10-12 21:00:00,7.0,17.0,22.0,21,12,10,3,ES1124A,1.239709,41.159532
6839,2023-10-12 22:00:00,6.0,11.0,13.0,22,12,10,3,ES1124A,1.239709,41.159532
6840,2023-10-12 23:00:00,7.0,7.0,10.0,23,12,10,3,ES1124A,1.239709,41.159532
6841,2023-10-13 00:00:00,9.0,8.0,9.0,0,13,10,4,ES1124A,1.239709,41.159532
6842,2023-10-13 01:00:00,8.0,6.0,8.0,1,13,10,4,ES1124A,1.239709,41.159532
6843,2023-10-13 02:00:00,7.0,9.0,7.0,2,13,10,4,ES1124A,1.239709,41.159532
6844,2023-10-13 03:00:00,6.0,11.0,11.0,3,13,10,4,ES1124A,1.239709,41.159532
6845,2023-10-13 04:00:00,9.0,15.0,13.0,4,13,10,4,ES1124A,1.239709,41.159532
6846,2023-10-13 05:00:00,9.0,28.0,13.0,5,13,10,4,ES1124A,1.239709,41.159532
6847,2023-10-13 06:00:00,11.0,30.0,15.0,6,13,10,4,ES1124A,1.239709,41.159532
6848,2023-10-13 07:00:00,13.0,31.0,14.0,7,13,10,4,ES1124A,1.239709,41.159532
6849,2023-10-13 08:00:00,12.0,21.0,11.0,8,13,10,4,ES1124A,1.239709,41.159532
6850,2023-10-13 09:00:00,8.0,11.0,11.0,9,13,10,4,ES1124A,1.239709,41.159532
6851,2023-10-13 10:00:00,7.0,8.0,13.0,10,13,10,4,ES1124A,1.239709,41.159532
6852,2023-10-13 11:00:00,5.0,6.0,9.0,11,13,10,4,ES1124A,1.239709,41.159532
6853,2023-10-13 12:00:00,7.0,8.0,8.0,12,13,10,4,ES1124A,1.239709,41.159532
6854,2023-10-13 13:00:00,10.0,7.0,11.0,13,13,10,4,ES1124A,1.239709,41.159532
6855,2023-10-13 14:00:00,10.0,7.0,9.0,14,13,10,4,ES1124A,1.239709,41.159532
6856,2023-10-13 15:00:00,7.0,7.0,11.0,15,13,10,4,ES1124A,1.239709,41.159532
6857,2023-10-13 16:00:00,6.0,10.0,11.0,16,13,10,4,ES1124A,1.239709,41.159532
6858,2023-10-13 17:00:00,4.0,18.0,10.0,17,13,10,4,ES1124A,1.239709,41.159532
6859,2023-10-13 18:00:00,9.0,23.0,33.0,18,13,10,4,ES1124A,1.239709,41.159532
6860,2023-10-13 19:00:00,15.0,33.0,32.0,19,13,10,4,ES1124A,1.239709,41.159532
6861,2023-10-13 20:00:00,12.0,16.0,30.0,20,13,10,4,ES1124A,1.239709,41.159532
6862,2023-10-13 21:00:00,9.0,10.0,22.0,21,13,10,4,ES1124A,1.239709,41.159532
6863,2023-10-13 22:00:00,9.0,9.0,17.0,22,13,10,4,ES1124A,1.239709,41.159532
6864,2023-10-13 23:00:00,9.0,8.0,13.0,23,13,10,4,ES1124A,1.239709,41.159532
6865,2023-10-14 00:00:00,7.0,8.0,12.0,0,14,10,5,ES1124A,1.239709,41.159532
6866,2023-10-14 01:00:00,7.0,9.0,11.0,1,14,10,5,ES1124A,1.239709,41.159532
6867,2023-10-14 02:00:00,5.0,9.0,9.0,2,14,10,5,ES1124A,1.239709,41.159532
6868,2023-10-14 03:00:00,5.0,7.0,11.0,3,14,10,5,ES1124A,1.239709,41.159532
6869,2023-10-14 04:00:00,8.0,8.0,11.0,4,14,10,5,ES1124A,1.239709,41.159532
6870,2023-10-14 05:00:00,8.0,10.0,14.0,5,14,10,5,ES1124A,1.239709,41.159532
6871,2023-10-14 06:00:00,9.0,16.0,17.0,6,14,10,5,ES1124A,1.239709,41.159532
6872,2023-10-14 07:00:00,16.0,21.0,17.0,7,14,10,5,ES1124A,1.239709,41.159532
6873,2023-10-14 08:00:00,16.0,18.0,20.0,8,14,10,5,ES1124A,1.239709,41.159532
6874,2023-10-14 09:00:00,8.0,18.0,19.0,9,14,10,5,ES1124A,1.239709,41.159532
6875,2023-10-14 10:00:00,3.0,12.0,10.0,10,14,10,5,ES1124A,1.239709,41.159532
6876,2023-10-14 11:00:00,3.0,13.0,13.0,11,14,10,5,ES1124A,1.239709,41.159532
6877,2023-10-14 12:00:00,3.0,11.0,9.0,12,14,10,5,ES1124A,1.239709,41.159532
6878,2023-10-14 13:00:00,3.0,5.0,7.0,13,14,10,5,ES1124A,1.239709,41.159532
6879,2023-10-14 14:00:00,4.0,4.0,7.0,14,14,10,5,ES1124A,1.239709,41.159532
6880,2023-10-14 15:00:00,3.0,5.0,7.0,15,14,10,5,ES1124A,1.239709,41.159532
6881,2023-10-14 16:00:00,4.0,5.0,8.0,16,14,10,5,ES1124A,1.239709,41.159532
6882,2023-10-14 17:00:00,9.0,14.0,15.0,17,14,10,5,ES1124A,1.239709,41.159532
6883,2023-10-14 18:00:00,13.0,25.0,21.0,18,14,10,5,ES1124A,1.239709,41.159532
6884,2023-10-14 19:00:00,8.0,27.0,23.0,19,14,10,5,ES1124A,1.239709,41.159532
6885,2023-10-14 20:00:00,6.0,21.0,19.0,20,14,10,5,ES1124A,1.239709,41.159532
6886,2023-10-14 21:00:00,7.0,16.0,14.0,21,14,10,5,ES1124A,1.239709,41.159532
6887,2023-10-14 22:00:00,8.0,11.0,12.0,22,14,10,5,ES1124A,1.239709,41.159532
6888,2023-10-14 23:00:00,7.0,12.0,10.0,23,14,10,5,ES1124A,1.239709,41.159532
6889,2023-10-15 00:00:00,8.0,9.0,9.0,0,15,10,6,ES1124A,1.239709,41.159532
6890,2023-10-15 01:00:00,6.0,9.0,7.0,1,15,10,6,ES1124A,1.239709,41.159532
6891,2023-10-15 02:00:00,6.0,8.0,7.0,2,15,10,6,ES1124A,1.239709,41.159532
6892,2023-10-15 03:00:00,4.0,5.0,5.0,3,15,10,6,ES1124A,1.239709,41.159532
6893,2023-10-15 04:00:00,3.0,11.0,12.0,4,15,10,6,ES1124A,1.239709,41.159532
6894,2023-10-15 05:00:00,4.0,11.0,14.0,5,15,10,6,ES1124A,1.239709,41.159532
6895,2023-10-15 06:00:00,5.0,16.0,13.0,6,15,10,6,ES1124A,1.239709,41.159532
6896,2023-10-15 07:00:00,8.0,10.0,11.0,7,15,10,6,ES1124A,1.239709,41.159532
6897,2023-10-15 08:00:00,6.0,9.0,10.0,8,15,10,6,ES1124A,1.239709,41.159532
6898,2023-10-15 09:00:00,6.0,8.0,11.0,9,15,10,6,ES1124A,1.239709,41.159532
6899,2023-10-15 10:00:00,9.0,16.0,16.0,10,15,10,6,ES1124A,1.239709,41.159532
6900,2023-10-15 11:00:00,8.0,13.0,12.0,11,15,10,6,ES1124A,1.239709,41.159532
6901,2023-10-15 12:00:00,4.0,7.0,8.0,12,15,10,6,ES1124A,1.239709,41.159532
6902,2023-10-15 13:00:00,2.0,5.0,7.0,13,15,10,6,ES1124A,1.239709,41.159532
6903,2023-10-15 14:00:00,2.0,4.0,6.0,14,15,10,6,ES1124A,1.239709,41.159532
6904,2023-10-15 15:00:00,3.0,5.0,8.0,15,15,10,6,ES1124A,1.239709,41.159532
6905,2023-10-15 16:00:00,4.0,8.0,8.0,16,15,10,6,ES1124A,1.239709,41.159532
6906,2023-10-15 17:00:00,5.0,12.0,7.0,17,15,10,6,ES1124A,1.239709,41.159532
6907,2023-10-15 18:00:00,6.0,18.0,11.0,18,15,10,6,ES1124A,1.239709,41.159532
