,Date,NO2_nearest_1,NO2_nearest_2,hour,day,month,day_of_week,code,lon,lat
1472,2023-03-03 07:00:00,45.0,94.0,7,3,3,4,ES1120A,1.191975,41.11588
1473,2023-03-03 08:00:00,40.0,35.0,8,3,3,4,ES1120A,1.191975,41.11588
1474,2023-03-03 09:00:00,21.0,10.0,9,3,3,4,ES1120A,1.191975,41.11588
1475,2023-03-03 10:00:00,32.0,8.0,10,3,3,4,ES1120A,1.191975,41.11588
1476,2023-03-03 11:00:00,16.0,8.0,11,3,3,4,ES1120A,1.191975,41.11588
1477,2023-03-03 12:00:00,6.0,7.0,12,3,3,4,ES1120A,1.191975,41.11588
1478,2023-03-03 13:00:00,7.0,7.0,13,3,3,4,ES1120A,1.191975,41.11588
1479,2023-03-03 14:00:00,7.0,8.0,14,3,3,4,ES1120A,1.191975,41.11588
1480,2023-03-03 15:00:00,6.0,10.0,15,3,3,4,ES1120A,1.191975,41.11588
1481,2023-03-03 16:00:00,9.0,12.0,16,3,3,4,ES1120A,1.191975,41.11588
1482,2023-03-03 17:00:00,11.0,15.0,17,3,3,4,ES1120A,1.191975,41.11588
1483,2023-03-03 18:00:00,11.0,13.0,18,3,3,4,ES1120A,1.191975,41.11588
1484,2023-03-03 19:00:00,11.0,10.0,19,3,3,4,ES1120A,1.191975,41.11588
1485,2023-03-03 20:00:00,18.0,9.0,20,3,3,4,ES1120A,1.191975,41.11588
1486,2023-03-03 21:00:00,18.0,7.0,21,3,3,4,ES1120A,1.191975,41.11588
1487,2023-03-03 22:00:00,14.0,7.0,22,3,3,4,ES1120A,1.191975,41.11588
1488,2023-03-03 23:00:00,12.0,6.0,23,3,3,4,ES1120A,1.191975,41.11588
1489,2023-03-04 00:00:00,14.0,6.0,0,4,3,5,ES1120A,1.191975,41.11588
1490,2023-03-04 01:00:00,19.0,7.0,1,4,3,5,ES1120A,1.191975,41.11588
1491,2023-03-04 02:00:00,16.0,7.0,2,4,3,5,ES1120A,1.191975,41.11588
1492,2023-03-04 03:00:00,17.0,6.0,3,4,3,5,ES1120A,1.191975,41.11588
1493,2023-03-04 04:00:00,21.0,6.0,4,4,3,5,ES1120A,1.191975,41.11588
1494,2023-03-04 05:00:00,21.0,11.0,5,4,3,5,ES1120A,1.191975,41.11588
1495,2023-03-04 06:00:00,24.0,8.0,6,4,3,5,ES1120A,1.191975,41.11588
1496,2023-03-04 07:00:00,22.0,13.0,7,4,3,5,ES1120A,1.191975,41.11588
1497,2023-03-04 08:00:00,19.0,8.0,8,4,3,5,ES1120A,1.191975,41.11588
1498,2023-03-04 09:00:00,10.0,7.0,9,4,3,5,ES1120A,1.191975,41.11588
1499,2023-03-04 10:00:00,8.0,8.0,10,4,3,5,ES1120A,1.191975,41.11588
1500,2023-03-04 11:00:00,6.0,8.0,11,4,3,5,ES1120A,1.191975,41.11588
1501,2023-03-04 12:00:00,5.0,8.0,12,4,3,5,ES1120A,1.191975,41.11588
1502,2023-03-04 13:00:00,3.0,8.0,13,4,3,5,ES1120A,1.191975,41.11588
1503,2023-03-04 14:00:00,3.0,9.0,14,4,3,5,ES1120A,1.191975,41.11588
1504,2023-03-04 15:00:00,3.0,9.0,15,4,3,5,ES1120A,1.191975,41.11588
1505,2023-03-04 16:00:00,3.0,9.0,16,4,3,5,ES1120A,1.191975,41.11588
1506,2023-03-04 17:00:00,3.0,11.0,17,4,3,5,ES1120A,1.191975,41.11588
1507,2023-03-04 18:00:00,6.0,12.0,18,4,3,5,ES1120A,1.191975,41.11588
1508,2023-03-04 19:00:00,6.0,15.0,19,4,3,5,ES1120A,1.191975,41.11588
1509,2023-03-04 20:00:00,40.0,54.0,20,4,3,5,ES1120A,1.191975,41.11588
1510,2023-03-04 21:00:00,46.0,78.0,21,4,3,5,ES1120A,1.191975,41.11588
1511,2023-03-04 22:00:00,33.0,33.0,22,4,3,5,ES1120A,1.191975,41.11588
1512,2023-03-04 23:00:00,27.0,49.0,23,4,3,5,ES1120A,1.191975,41.11588
1513,2023-03-05 00:00:00,21.0,53.0,0,5,3,6,ES1120A,1.191975,41.11588
1514,2023-03-05 01:00:00,16.0,31.0,1,5,3,6,ES1120A,1.191975,41.11588
1515,2023-03-05 02:00:00,13.0,31.0,2,5,3,6,ES1120A,1.191975,41.11588
1516,2023-03-05 03:00:00,13.0,24.0,3,5,3,6,ES1120A,1.191975,41.11588
1517,2023-03-05 04:00:00,16.0,22.0,4,5,3,6,ES1120A,1.191975,41.11588
1518,2023-03-05 05:00:00,20.0,26.0,5,5,3,6,ES1120A,1.191975,41.11588
1519,2023-03-05 06:00:00,19.0,35.0,6,5,3,6,ES1120A,1.191975,41.11588
1520,2023-03-05 07:00:00,18.0,34.0,7,5,3,6,ES1120A,1.191975,41.11588
1521,2023-03-05 08:00:00,19.0,11.0,8,5,3,6,ES1120A,1.191975,41.11588
1522,2023-03-05 09:00:00,14.0,6.0,9,5,3,6,ES1120A,1.191975,41.11588
1523,2023-03-05 10:00:00,5.0,8.0,10,5,3,6,ES1120A,1.191975,41.11588
1524,2023-03-05 11:00:00,3.0,9.0,11,5,3,6,ES1120A,1.191975,41.11588
1525,2023-03-05 12:00:00,3.0,9.0,12,5,3,6,ES1120A,1.191975,41.11588
1526,2023-03-05 13:00:00,3.0,8.0,13,5,3,6,ES1120A,1.191975,41.11588
1527,2023-03-05 14:00:00,3.0,8.0,14,5,3,6,ES1120A,1.191975,41.11588
1528,2023-03-05 15:00:00,2.0,8.0,15,5,3,6,ES1120A,1.191975,41.11588
1529,2023-03-05 16:00:00,2.0,9.0,16,5,3,6,ES1120A,1.191975,41.11588
1530,2023-03-05 17:00:00,4.0,13.0,17,5,3,6,ES1120A,1.191975,41.11588
1531,2023-03-05 18:00:00,5.0,21.0,18,5,3,6,ES1120A,1.191975,41.11588
1532,2023-03-05 19:00:00,5.0,17.0,19,5,3,6,ES1120A,1.191975,41.11588
1533,2023-03-05 20:00:00,7.0,21.0,20,5,3,6,ES1120A,1.191975,41.11588
1534,2023-03-05 21:00:00,17.0,33.0,21,5,3,6,ES1120A,1.191975,41.11588
1535,2023-03-05 22:00:00,20.0,26.0,22,5,3,6,ES1120A,1.191975,41.11588
1536,2023-03-05 23:00:00,22.0,23.0,23,5,3,6,ES1120A,1.191975,41.11588
1537,2023-03-06 00:00:00,17.0,21.0,0,6,3,0,ES1120A,1.191975,41.11588
1538,2023-03-06 01:00:00,12.0,20.0,1,6,3,0,ES1120A,1.191975,41.11588
1539,2023-03-06 02:00:00,12.0,23.0,2,6,3,0,ES1120A,1.191975,41.11588
1540,2023-03-06 03:00:00,17.0,21.0,3,6,3,0,ES1120A,1.191975,41.11588
1541,2023-03-06 04:00:00,21.0,10.0,4,6,3,0,ES1120A,1.191975,41.11588
1542,2023-03-06 05:00:00,37.0,9.0,5,6,3,0,ES1120A,1.191975,41.11588
1543,2023-03-06 06:00:00,56.0,24.0,6,6,3,0,ES1120A,1.191975,41.11588
1544,2023-03-06 07:00:00,43.0,20.0,7,6,3,0,ES1120A,1.191975,41.11588
1545,2023-03-06 08:00:00,53.0,28.0,8,6,3,0,ES1120A,1.191975,41.11588
1546,2023-03-06 09:00:00,30.0,50.0,9,6,3,0,ES1120A,1.191975,41.11588
1547,2023-03-06 10:00:00,23.0,21.0,10,6,3,0,ES1120A,1.191975,41.11588
1548,2023-03-06 11:00:00,21.0,28.0,11,6,3,0,ES1120A,1.191975,41.11588
1549,2023-03-06 12:00:00,15.0,16.0,12,6,3,0,ES1120A,1.191975,41.11588
1550,2023-03-06 13:00:00,13.0,17.0,13,6,3,0,ES1120A,1.191975,41.11588
1551,2023-03-06 14:00:00,22.0,19.0,14,6,3,0,ES1120A,1.191975,41.11588
1552,2023-03-06 15:00:00,20.0,14.0,15,6,3,0,ES1120A,1.191975,41.11588
1553,2023-03-06 16:00:00,21.0,16.0,16,6,3,0,ES1120A,1.191975,41.11588
1554,2023-03-06 17:00:00,45.0,26.0,17,6,3,0,ES1120A,1.191975,41.11588
1555,2023-03-06 18:00:00,59.0,68.0,18,6,3,0,ES1120A,1.191975,41.11588
1556,2023-03-06 19:00:00,77.0,91.0,19,6,3,0,ES1120A,1.191975,41.11588
1557,2023-03-06 20:00:00,67.0,47.0,20,6,3,0,ES1120A,1.191975,41.11588
1558,2023-03-06 21:00:00,37.0,33.0,21,6,3,0,ES1120A,1.191975,41.11588
1559,2023-03-06 22:00:00,29.0,37.0,22,6,3,0,ES1120A,1.191975,41.11588
1560,2023-03-06 23:00:00,28.0,27.0,23,6,3,0,ES1120A,1.191975,41.11588
1561,2023-03-07 00:00:00,29.0,28.0,0,7,3,1,ES1120A,1.191975,41.11588
1562,2023-03-07 01:00:00,22.0,31.0,1,7,3,1,ES1120A,1.191975,41.11588
1563,2023-03-07 02:00:00,24.0,28.0,2,7,3,1,ES1120A,1.191975,41.11588
1564,2023-03-07 03:00:00,27.0,26.0,3,7,3,1,ES1120A,1.191975,41.11588
1565,2023-03-07 04:00:00,26.0,33.0,4,7,3,1,ES1120A,1.191975,41.11588
1566,2023-03-07 05:00:00,39.0,45.0,5,7,3,1,ES1120A,1.191975,41.11588
1567,2023-03-07 06:00:00,44.0,69.0,6,7,3,1,ES1120A,1.191975,41.11588
1568,2023-03-07 07:00:00,53.0,64.0,7,7,3,1,ES1120A,1.191975,41.11588
1569,2023-03-07 08:00:00,52.0,57.0,8,7,3,1,ES1120A,1.191975,41.11588
1570,2023-03-07 09:00:00,43.0,49.0,9,7,3,1,ES1120A,1.191975,41.11588
1571,2023-03-07 10:00:00,36.0,28.0,10,7,3,1,ES1120A,1.191975,41.11588
1572,2023-03-07 11:00:00,14.717276874488244,20.0,11,7,3,1,ES1120A,1.191975,41.11588
1573,2023-03-07 12:00:00,14.717276874488244,17.0,12,7,3,1,ES1120A,1.191975,41.11588
1574,2023-03-07 13:00:00,14.717276874488244,13.0,13,7,3,1,ES1120A,1.191975,41.11588
1575,2023-03-07 14:00:00,14.717276874488244,15.0,14,7,3,1,ES1120A,1.191975,41.11588
1576,2023-03-07 15:00:00,11.0,16.0,15,7,3,1,ES1120A,1.191975,41.11588
1577,2023-03-07 16:00:00,10.0,16.0,16,7,3,1,ES1120A,1.191975,41.11588
1578,2023-03-07 17:00:00,18.0,23.0,17,7,3,1,ES1120A,1.191975,41.11588
1579,2023-03-07 18:00:00,25.0,26.0,18,7,3,1,ES1120A,1.191975,41.11588
1580,2023-03-07 19:00:00,19.0,13.0,19,7,3,1,ES1120A,1.191975,41.11588
1581,2023-03-07 20:00:00,11.0,17.0,20,7,3,1,ES1120A,1.191975,41.11588
1582,2023-03-07 21:00:00,7.0,11.0,21,7,3,1,ES1120A,1.191975,41.11588
1583,2023-03-07 22:00:00,8.0,7.0,22,7,3,1,ES1120A,1.191975,41.11588
1584,2023-03-07 23:00:00,6.0,6.0,23,7,3,1,ES1120A,1.191975,41.11588
1585,2023-03-08 00:00:00,4.0,4.0,0,8,3,2,ES1120A,1.191975,41.11588
1586,2023-03-08 01:00:00,6.0,4.0,1,8,3,2,ES1120A,1.191975,41.11588
1587,2023-03-08 02:00:00,6.0,4.0,2,8,3,2,ES1120A,1.191975,41.11588
1588,2023-03-08 03:00:00,5.0,4.0,3,8,3,2,ES1120A,1.191975,41.11588
1589,2023-03-08 04:00:00,4.0,6.0,4,8,3,2,ES1120A,1.191975,41.11588
1590,2023-03-08 05:00:00,6.0,9.0,5,8,3,2,ES1120A,1.191975,41.11588
1591,2023-03-08 06:00:00,12.0,11.0,6,8,3,2,ES1120A,1.191975,41.11588
1592,2023-03-08 07:00:00,12.0,11.0,7,8,3,2,ES1120A,1.191975,41.11588
1593,2023-03-08 08:00:00,14.717276874488244,13.0,8,8,3,2,ES1120A,1.191975,41.11588
1594,2023-03-08 09:00:00,14.717276874488244,9.0,9,8,3,2,ES1120A,1.191975,41.11588
1595,2023-03-08 10:00:00,10.0,10.0,10,8,3,2,ES1120A,1.191975,41.11588
1596,2023-03-08 11:00:00,7.0,9.0,11,8,3,2,ES1120A,1.191975,41.11588
1597,2023-03-08 12:00:00,8.0,8.0,12,8,3,2,ES1120A,1.191975,41.11588
1598,2023-03-08 13:00:00,25.0,8.0,13,8,3,2,ES1120A,1.191975,41.11588
1599,2023-03-08 14:00:00,14.0,12.0,14,8,3,2,ES1120A,1.191975,41.11588
1600,2023-03-08 15:00:00,12.0,13.0,15,8,3,2,ES1120A,1.191975,41.11588
1601,2023-03-08 16:00:00,13.0,17.0,16,8,3,2,ES1120A,1.191975,41.11588
1602,2023-03-08 17:00:00,17.0,28.0,17,8,3,2,ES1120A,1.191975,41.11588
1603,2023-03-08 18:00:00,41.0,38.0,18,8,3,2,ES1120A,1.191975,41.11588
1604,2023-03-08 19:00:00,60.0,46.0,19,8,3,2,ES1120A,1.191975,41.11588
1605,2023-03-08 20:00:00,52.0,63.0,20,8,3,2,ES1120A,1.191975,41.11588
1606,2023-03-08 21:00:00,44.0,46.0,21,8,3,2,ES1120A,1.191975,41.11588
1607,2023-03-08 22:00:00,48.0,58.0,22,8,3,2,ES1120A,1.191975,41.11588
1608,2023-03-08 23:00:00,32.0,17.0,23,8,3,2,ES1120A,1.191975,41.11588
1609,2023-03-09 00:00:00,17.0,5.0,0,9,3,3,ES1120A,1.191975,41.11588
1610,2023-03-09 01:00:00,8.0,4.0,1,9,3,3,ES1120A,1.191975,41.11588
1611,2023-03-09 02:00:00,6.0,4.0,2,9,3,3,ES1120A,1.191975,41.11588
1612,2023-03-09 03:00:00,14.0,4.0,3,9,3,3,ES1120A,1.191975,41.11588
1613,2023-03-09 04:00:00,11.0,5.0,4,9,3,3,ES1120A,1.191975,41.11588
1614,2023-03-09 05:00:00,22.0,9.0,5,9,3,3,ES1120A,1.191975,41.11588
1615,2023-03-09 06:00:00,37.0,22.0,6,9,3,3,ES1120A,1.191975,41.11588
1616,2023-03-09 07:00:00,23.0,27.0,7,9,3,3,ES1120A,1.191975,41.11588
1617,2023-03-09 08:00:00,23.0,29.0,8,9,3,3,ES1120A,1.191975,41.11588
1618,2023-03-09 09:00:00,20.0,33.0,9,9,3,3,ES1120A,1.191975,41.11588
1619,2023-03-09 10:00:00,15.0,22.0,10,9,3,3,ES1120A,1.191975,41.11588
1620,2023-03-09 11:00:00,18.0,17.0,11,9,3,3,ES1120A,1.191975,41.11588
1621,2023-03-09 12:00:00,10.0,7.0,12,9,3,3,ES1120A,1.191975,41.11588
1622,2023-03-09 13:00:00,7.0,10.0,13,9,3,3,ES1120A,1.191975,41.11588
1623,2023-03-09 14:00:00,4.0,10.0,14,9,3,3,ES1120A,1.191975,41.11588
1624,2023-03-09 15:00:00,5.0,12.0,15,9,3,3,ES1120A,1.191975,41.11588
1625,2023-03-09 16:00:00,4.0,12.0,16,9,3,3,ES1120A,1.191975,41.11588
1626,2023-03-09 17:00:00,14.0,27.0,17,9,3,3,ES1120A,1.191975,41.11588
1627,2023-03-09 18:00:00,9.0,12.0,18,9,3,3,ES1120A,1.191975,41.11588
1628,2023-03-09 19:00:00,20.0,11.0,19,9,3,3,ES1120A,1.191975,41.11588
1629,2023-03-09 20:00:00,21.0,7.0,20,9,3,3,ES1120A,1.191975,41.11588
1630,2023-03-09 21:00:00,7.0,5.0,21,9,3,3,ES1120A,1.191975,41.11588
1631,2023-03-09 22:00:00,5.0,3.0,22,9,3,3,ES1120A,1.191975,41.11588
1632,2023-03-09 23:00:00,7.0,2.0,23,9,3,3,ES1120A,1.191975,41.11588
1633,2023-03-10 00:00:00,5.0,2.0,0,10,3,4,ES1120A,1.191975,41.11588
1634,2023-03-10 01:00:00,6.0,2.0,1,10,3,4,ES1120A,1.191975,41.11588
1635,2023-03-10 02:00:00,4.0,2.0,2,10,3,4,ES1120A,1.191975,41.11588
1636,2023-03-10 03:00:00,5.0,3.0,3,10,3,4,ES1120A,1.191975,41.11588
1637,2023-03-10 04:00:00,5.0,4.0,4,10,3,4,ES1120A,1.191975,41.11588
1638,2023-03-10 05:00:00,6.0,5.0,5,10,3,4,ES1120A,1.191975,41.11588
1639,2023-03-10 06:00:00,10.0,8.0,6,10,3,4,ES1120A,1.191975,41.11588
1640,2023-03-10 07:00:00,10.0,7.0,7,10,3,4,ES1120A,1.191975,41.11588
1641,2023-03-10 08:00:00,6.0,6.0,8,10,3,4,ES1120A,1.191975,41.11588
1642,2023-03-10 09:00:00,6.0,4.0,9,10,3,4,ES1120A,1.191975,41.11588
1643,2023-03-10 10:00:00,6.0,5.0,10,10,3,4,ES1120A,1.191975,41.11588
1644,2023-03-10 11:00:00,6.0,3.0,11,10,3,4,ES1120A,1.191975,41.11588
1645,2023-03-10 12:00:00,8.0,3.0,12,10,3,4,ES1120A,1.191975,41.11588
1646,2023-03-10 13:00:00,8.0,3.0,13,10,3,4,ES1120A,1.191975,41.11588
1647,2023-03-10 14:00:00,8.0,3.0,14,10,3,4,ES1120A,1.191975,41.11588
1648,2023-03-10 15:00:00,7.0,3.0,15,10,3,4,ES1120A,1.191975,41.11588
1649,2023-03-10 16:00:00,8.0,4.0,16,10,3,4,ES1120A,1.191975,41.11588
1650,2023-03-10 17:00:00,9.0,5.0,17,10,3,4,ES1120A,1.191975,41.11588
1651,2023-03-10 18:00:00,9.0,10.0,18,10,3,4,ES1120A,1.191975,41.11588
1652,2023-03-10 19:00:00,10.0,9.0,19,10,3,4,ES1120A,1.191975,41.11588
1653,2023-03-10 20:00:00,11.0,9.0,20,10,3,4,ES1120A,1.191975,41.11588
1654,2023-03-10 21:00:00,10.0,6.0,21,10,3,4,ES1120A,1.191975,41.11588
1655,2023-03-10 22:00:00,7.0,5.0,22,10,3,4,ES1120A,1.191975,41.11588
1656,2023-03-10 23:00:00,8.0,4.0,23,10,3,4,ES1120A,1.191975,41.11588
1657,2023-03-11 00:00:00,7.0,4.0,0,11,3,5,ES1120A,1.191975,41.11588
1658,2023-03-11 01:00:00,8.0,3.0,1,11,3,5,ES1120A,1.191975,41.11588
1659,2023-03-11 02:00:00,5.0,3.0,2,11,3,5,ES1120A,1.191975,41.11588
1660,2023-03-11 03:00:00,5.0,3.0,3,11,3,5,ES1120A,1.191975,41.11588
1661,2023-03-11 04:00:00,8.0,4.0,4,11,3,5,ES1120A,1.191975,41.11588
1662,2023-03-11 05:00:00,6.0,4.0,5,11,3,5,ES1120A,1.191975,41.11588
1663,2023-03-11 06:00:00,5.0,3.0,6,11,3,5,ES1120A,1.191975,41.11588
1664,2023-03-11 07:00:00,7.0,3.0,7,11,3,5,ES1120A,1.191975,41.11588
1665,2023-03-11 08:00:00,7.0,2.0,8,11,3,5,ES1120A,1.191975,41.11588
1666,2023-03-11 09:00:00,7.0,3.0,9,11,3,5,ES1120A,1.191975,41.11588
1667,2023-03-11 10:00:00,6.0,3.0,10,11,3,5,ES1120A,1.191975,41.11588
1668,2023-03-11 11:00:00,6.0,3.0,11,11,3,5,ES1120A,1.191975,41.11588
1669,2023-03-11 12:00:00,6.0,3.0,12,11,3,5,ES1120A,1.191975,41.11588
1670,2023-03-11 13:00:00,5.0,2.0,13,11,3,5,ES1120A,1.191975,41.11588
1671,2023-03-11 14:00:00,4.0,3.0,14,11,3,5,ES1120A,1.191975,41.11588
1672,2023-03-11 15:00:00,5.0,2.0,15,11,3,5,ES1120A,1.191975,41.11588
1673,2023-03-11 16:00:00,6.0,3.0,16,11,3,5,ES1120A,1.191975,41.11588
1674,2023-03-11 17:00:00,7.0,3.0,17,11,3,5,ES1120A,1.191975,41.11588
1675,2023-03-11 18:00:00,8.0,7.0,18,11,3,5,ES1120A,1.191975,41.11588
1676,2023-03-11 19:00:00,10.0,9.0,19,11,3,5,ES1120A,1.191975,41.11588
1677,2023-03-11 20:00:00,10.0,7.0,20,11,3,5,ES1120A,1.191975,41.11588
1678,2023-03-11 21:00:00,6.0,4.0,21,11,3,5,ES1120A,1.191975,41.11588
1679,2023-03-11 22:00:00,10.0,4.0,22,11,3,5,ES1120A,1.191975,41.11588
1680,2023-03-11 23:00:00,9.0,3.0,23,11,3,5,ES1120A,1.191975,41.11588
1681,2023-03-12 00:00:00,8.0,3.0,0,12,3,6,ES1120A,1.191975,41.11588
1682,2023-03-12 01:00:00,8.0,3.0,1,12,3,6,ES1120A,1.191975,41.11588
1683,2023-03-12 02:00:00,9.0,2.0,2,12,3,6,ES1120A,1.191975,41.11588
1684,2023-03-12 03:00:00,6.0,3.0,3,12,3,6,ES1120A,1.191975,41.11588
1685,2023-03-12 04:00:00,5.0,3.0,4,12,3,6,ES1120A,1.191975,41.11588
1686,2023-03-12 05:00:00,8.0,2.0,5,12,3,6,ES1120A,1.191975,41.11588
1687,2023-03-12 06:00:00,7.0,3.0,6,12,3,6,ES1120A,1.191975,41.11588
1688,2023-03-12 07:00:00,6.0,3.0,7,12,3,6,ES1120A,1.191975,41.11588
1689,2023-03-12 08:00:00,7.0,3.0,8,12,3,6,ES1120A,1.191975,41.11588
1690,2023-03-12 09:00:00,12.0,9.0,9,12,3,6,ES1120A,1.191975,41.11588
1691,2023-03-12 10:00:00,12.0,14.0,10,12,3,6,ES1120A,1.191975,41.11588
1692,2023-03-12 11:00:00,11.0,9.0,11,12,3,6,ES1120A,1.191975,41.11588
1693,2023-03-12 12:00:00,7.0,12.0,12,12,3,6,ES1120A,1.191975,41.11588
1694,2023-03-12 13:00:00,5.0,8.0,13,12,3,6,ES1120A,1.191975,41.11588
1695,2023-03-12 14:00:00,7.0,9.0,14,12,3,6,ES1120A,1.191975,41.11588
1696,2023-03-12 15:00:00,1.0,10.0,15,12,3,6,ES1120A,1.191975,41.11588
1697,2023-03-12 16:00:00,11.0,7.0,16,12,3,6,ES1120A,1.191975,41.11588
1698,2023-03-12 17:00:00,21.0,30.0,17,12,3,6,ES1120A,1.191975,41.11588
1699,2023-03-12 18:00:00,7.0,46.0,18,12,3,6,ES1120A,1.191975,41.11588
1700,2023-03-12 19:00:00,9.0,41.0,19,12,3,6,ES1120A,1.191975,41.11588
1701,2023-03-12 20:00:00,17.0,44.0,20,12,3,6,ES1120A,1.191975,41.11588
1702,2023-03-12 21:00:00,28.0,59.0,21,12,3,6,ES1120A,1.191975,41.11588
1703,2023-03-12 22:00:00,18.0,49.0,22,12,3,6,ES1120A,1.191975,41.11588
1704,2023-03-12 23:00:00,16.0,38.0,23,12,3,6,ES1120A,1.191975,41.11588
1705,2023-03-13 00:00:00,17.0,44.0,0,13,3,0,ES1120A,1.191975,41.11588
1706,2023-03-13 01:00:00,22.0,35.0,1,13,3,0,ES1120A,1.191975,41.11588
1707,2023-03-13 02:00:00,15.0,33.0,2,13,3,0,ES1120A,1.191975,41.11588
1708,2023-03-13 03:00:00,12.0,26.0,3,13,3,0,ES1120A,1.191975,41.11588
1709,2023-03-13 04:00:00,16.0,22.0,4,13,3,0,ES1120A,1.191975,41.11588
1710,2023-03-13 05:00:00,26.0,27.0,5,13,3,0,ES1120A,1.191975,41.11588
1711,2023-03-13 06:00:00,29.0,42.0,6,13,3,0,ES1120A,1.191975,41.11588
1712,2023-03-13 07:00:00,32.0,45.0,7,13,3,0,ES1120A,1.191975,41.11588
1713,2023-03-13 08:00:00,37.0,47.0,8,13,3,0,ES1120A,1.191975,41.11588
1714,2023-03-13 09:00:00,25.0,25.0,9,13,3,0,ES1120A,1.191975,41.11588
1715,2023-03-13 10:00:00,14.0,15.0,10,13,3,0,ES1120A,1.191975,41.11588
1716,2023-03-13 11:00:00,15.0,12.0,11,13,3,0,ES1120A,1.191975,41.11588
1717,2023-03-13 12:00:00,13.0,6.0,12,13,3,0,ES1120A,1.191975,41.11588
1718,2023-03-13 13:00:00,13.0,9.0,13,13,3,0,ES1120A,1.191975,41.11588
1719,2023-03-13 14:00:00,13.0,8.0,14,13,3,0,ES1120A,1.191975,41.11588
1720,2023-03-13 15:00:00,19.0,10.0,15,13,3,0,ES1120A,1.191975,41.11588
1721,2023-03-13 16:00:00,25.0,24.0,16,13,3,0,ES1120A,1.191975,41.11588
1722,2023-03-13 17:00:00,18.0,24.0,17,13,3,0,ES1120A,1.191975,41.11588
1723,2023-03-13 18:00:00,16.0,27.0,18,13,3,0,ES1120A,1.191975,41.11588
1724,2023-03-13 19:00:00,13.0,40.0,19,13,3,0,ES1120A,1.191975,41.11588
1725,2023-03-13 20:00:00,31.0,45.0,20,13,3,0,ES1120A,1.191975,41.11588
1726,2023-03-13 21:00:00,32.0,26.0,21,13,3,0,ES1120A,1.191975,41.11588
1727,2023-03-13 22:00:00,6.0,3.0,22,13,3,0,ES1120A,1.191975,41.11588
1728,2023-03-13 23:00:00,6.0,2.0,23,13,3,0,ES1120A,1.191975,41.11588
1729,2023-03-14 00:00:00,6.0,3.0,0,14,3,1,ES1120A,1.191975,41.11588
1730,2023-03-14 01:00:00,7.0,2.0,1,14,3,1,ES1120A,1.191975,41.11588
1731,2023-03-14 02:00:00,5.0,3.0,2,14,3,1,ES1120A,1.191975,41.11588
1732,2023-03-14 03:00:00,5.0,3.0,3,14,3,1,ES1120A,1.191975,41.11588
1733,2023-03-14 04:00:00,6.0,3.0,4,14,3,1,ES1120A,1.191975,41.11588
1734,2023-03-14 05:00:00,10.0,5.0,5,14,3,1,ES1120A,1.191975,41.11588
1735,2023-03-14 06:00:00,10.0,7.0,6,14,3,1,ES1120A,1.191975,41.11588
1736,2023-03-14 07:00:00,8.0,5.0,7,14,3,1,ES1120A,1.191975,41.11588
1737,2023-03-14 08:00:00,7.0,3.0,8,14,3,1,ES1120A,1.191975,41.11588
1738,2023-03-14 09:00:00,7.0,4.0,9,14,3,1,ES1120A,1.191975,41.11588
1739,2023-03-14 10:00:00,8.0,3.0,10,14,3,1,ES1120A,1.191975,41.11588
1740,2023-03-14 11:00:00,7.0,3.0,11,14,3,1,ES1120A,1.191975,41.11588
1741,2023-03-14 12:00:00,7.0,3.0,12,14,3,1,ES1120A,1.191975,41.11588
1742,2023-03-14 13:00:00,7.0,3.0,13,14,3,1,ES1120A,1.191975,41.11588
1743,2023-03-14 14:00:00,7.0,3.0,14,14,3,1,ES1120A,1.191975,41.11588
1744,2023-03-14 15:00:00,9.0,3.0,15,14,3,1,ES1120A,1.191975,41.11588
1745,2023-03-14 16:00:00,10.0,4.0,16,14,3,1,ES1120A,1.191975,41.11588
1746,2023-03-14 17:00:00,9.0,4.0,17,14,3,1,ES1120A,1.191975,41.11588
1747,2023-03-14 18:00:00,5.0,5.0,18,14,3,1,ES1120A,1.191975,41.11588
1748,2023-03-14 19:00:00,5.0,5.0,19,14,3,1,ES1120A,1.191975,41.11588
1749,2023-03-14 20:00:00,7.0,3.0,20,14,3,1,ES1120A,1.191975,41.11588
1750,2023-03-14 21:00:00,3.0,3.0,21,14,3,1,ES1120A,1.191975,41.11588
1751,2023-03-14 22:00:00,3.0,4.0,22,14,3,1,ES1120A,1.191975,41.11588
1752,2023-03-14 23:00:00,7.0,5.0,23,14,3,1,ES1120A,1.191975,41.11588
1753,2023-03-15 00:00:00,6.0,3.0,0,15,3,2,ES1120A,1.191975,41.11588
1754,2023-03-15 01:00:00,10.0,5.0,1,15,3,2,ES1120A,1.191975,41.11588
1755,2023-03-15 02:00:00,9.0,3.0,2,15,3,2,ES1120A,1.191975,41.11588
1756,2023-03-15 03:00:00,9.0,3.0,3,15,3,2,ES1120A,1.191975,41.11588
1757,2023-03-15 04:00:00,13.0,3.0,4,15,3,2,ES1120A,1.191975,41.11588
1758,2023-03-15 05:00:00,17.0,9.0,5,15,3,2,ES1120A,1.191975,41.11588
1759,2023-03-15 06:00:00,36.0,33.0,6,15,3,2,ES1120A,1.191975,41.11588
1760,2023-03-15 07:00:00,42.0,43.0,7,15,3,2,ES1120A,1.191975,41.11588
1761,2023-03-15 08:00:00,32.0,29.0,8,15,3,2,ES1120A,1.191975,41.11588
